name,library,run,query_name,filter_reason
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/30343259/ccs,termini3 clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/32573466/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/36439070/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/38732367/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/42796798/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/43516102/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/44369032/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/46598883/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/48105467/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/52691426/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/54854755/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/58591945/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/60162228/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/61605500/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/63898065/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/67504564/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/71893945/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/73400806/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/74121651/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/80020239/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/80741746/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/82183755/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/85132580/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/85918100/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/90309564/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/96862230/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/97518855/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/98239506/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/101124329/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/103287467/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/104792615/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/110626578/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/111347544/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/114295157/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/119472602/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/126812277/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/127470283/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/128975476/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/131205175/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/133497299/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/134219385/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/135005566/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/136512333/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/137955823/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/140248108/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/142475607/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/143198386/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/149291049/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/151455862/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/154470817/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/155255682/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/156763587/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/158206177/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/161876562/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/162661127/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/164103546/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/169151088/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/171246923/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/171967932/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/173278260/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/175374466/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/177277022/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/178588461/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/179242230/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/179833513/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/1050320/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/1575379/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/7538609/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/8847672/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/10093722/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/15402320/ccs,gene mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/16188652/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/17629416/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/18351943/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/19072591/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/19858448/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/20513982/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/22087297/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/22807023/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/23594217/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/25821834/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/26544145/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/27265000/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/28050426/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/29558084/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/34867528/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/42008767/ccs/rev,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/49676478/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/50463111/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/52691439/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/55640978/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/57083003/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/60162294/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/61605510/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/62392329/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/64619800/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/66063095/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/69010109/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/72679977/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/73400808/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/75565282/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/80020263/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/82183839/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/83689591/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/84347671/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/85132642/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/87296630/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/91750742/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/96862239/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/100467602/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/101845504/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/102565683/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/103287494/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/104072507/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/108462515/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/111347624/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/112789145/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/114295158/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/115738050/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/117965896/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/122421414/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/123797842/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/130482698/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/134219455/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/136512344/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/137233494/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/138740444/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/140248218/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/144705625/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/147720207/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/149291151/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/150012969/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/150669785/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/151456021/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/155255699/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/156763848/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/157484439/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/158206182/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/167707153/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/172687534/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/173278306/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/176029920/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/176686095/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/178588464/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/179833520/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/180553562/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/1050408/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/1575417/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/2818500/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/3344595/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/4588087/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/6358245/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/8847687/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/9439632/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/10749181/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/14682733/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/16844017/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/20513985/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/21299696/ccs,termini3 clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/23594271/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/29558102/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/30343271/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/31850987/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/34867574/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/37226390/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/38732410/ccs/fwd,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/40306690/ccs/fwd,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/43516147/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/48105507/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/48957242/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/56426601/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/59376973/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/61605778/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/68225716/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/69010112/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/69731850/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/70388137/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/72679987/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/73400833/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/79233780/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/84347694/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/87296725/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/88080863/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/89459430/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/96077988/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/98239578/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/98961681/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/101845553/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/103287598/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/104072643/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/104792644/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/115016194/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/116523484/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/117244634/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/121635526/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/123078547/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/124584093/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/126025996/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/140969499/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/146998558/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/151456065/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/153684501/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/161876718/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/162661304/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/164823574/ccs/fwd,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/170590704/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/171247014/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/176030091/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/176686162/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/179833563/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/1050459/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/2230127/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/3935053/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/5768857/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/6358284/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/6948626/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/7538686/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/8847741/ccs/fwd,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/10093842/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/14027223/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/20513989/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/22807078/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/23594368/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/29558135/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/31064359/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/36439159/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/39519646/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/40306690/ccs/rev,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/45877434/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/51906757/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/54198493/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/57868878/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/58654801/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/61605803/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/63898213/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/77070948/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/86574998/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/88080868/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/88803666/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/90309723/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/92472557/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/93915301/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/94635032/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/97518973/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/101845560/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/102565779/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/103350304/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/104072670/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/106299774/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/109183088/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/110626846/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/117965960/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/125370643/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/126812458/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/127533125/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/128254317/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/131205412/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/131926788/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/132776439/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/134219635/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/150669857/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/155255794/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/161939514/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/163381596/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/164103695/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/164823603/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/167052346/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/167707227/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/169214046/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/171967973/ccs,spacer clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/173278321/ccs,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/174719262/ccs,barcode clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/179242267/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/1050567/ccs,gene clip3
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/8847741/ccs/rev,spacer mutation_nt_count
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/10093911/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/10749335/ccs,termini5 clip5
Fc-Lib01_run1,Fc-Lib01,run1,m64060_220826_192503/12716353/ccs,spacer clip3
